date,connectedness
2023-12-01,26.087173547429877
2023-12-02,24.40862315464599
2023-12-03,24.028730287047072
2023-12-04,26.242054211902865
2023-12-05,30.375219977507673
2023-12-06,28.777903509490944
2023-12-07,27.541338888247513
2023-12-08,27.578745054797395
2023-12-09,29.30899120589562
2023-12-10,27.489489938049182
2023-12-11,30.483286656045617
2023-12-12,30.798940259776586
2023-12-13,31.572154057952627
2023-12-14,33.23597446243545
2023-12-15,35.34287040708492
2023-12-16,36.018162855935564
2023-12-17,32.83821765058496
2023-12-18,32.52375826580069
2023-12-19,32.71120100491917
2023-12-20,31.891247592839843
2023-12-21,33.0233919608395
2023-12-22,28.644684859193926
2023-12-23,26.482286308596947
2023-12-24,26.81709774425406
2023-12-25,29.31847861392154
2023-12-26,31.15359357558436
2023-12-27,31.02453760770795
2023-12-28,29.089430922041124
2023-12-29,30.344606368930606
2023-12-30,32.04494153746214
2023-12-31,30.09282053927712
2024-01-01,28.9186484768564
2024-01-02,29.65804189085761
2024-01-03,30.236983275123563
2024-01-04,33.28882217296854
2024-01-05,35.67805398935284
2024-01-06,35.04994150324512
2024-01-07,34.783392892157
2024-01-08,37.8609366257909
2024-01-09,39.7005462160956
2024-01-10,34.01661083536287
2024-01-11,33.90963544476268
2024-01-12,33.23210151044835
2024-01-13,34.14423878145407
2024-01-14,35.90032554609661
2024-01-15,33.41071431928307
2024-01-16,30.38148627760693
2024-01-17,30.59189833243684
2024-01-18,32.07668061714297
2024-01-19,31.048392592049122
2024-01-20,30.160397084421533
2024-01-21,30.112464662681948
2024-01-22,28.498921490758413
2024-01-23,28.53553189546697
2024-01-24,23.148143807982223
2024-01-25,20.99613135013857
2024-01-26,25.802857837003977
2024-01-27,24.156401911698833
2024-01-28,20.425620205701566
2024-01-29,20.259298697508054
2024-01-30,22.282729994225647
2024-01-31,25.033960854962167
2024-02-01,26.995653822763323
2024-02-02,25.732185517234285
2024-02-03,25.75163566389057
2024-02-04,25.610616780345698
2024-02-05,23.821818009677244
2024-02-06,22.009597545719075
2024-02-07,23.368471141433144
2024-02-08,24.006184995295754
2024-02-09,21.64062065294139
2024-02-10,21.725414374994077
2024-02-11,22.590526973798177
2024-02-12,21.41706051862129
2024-02-13,19.47221297927029
2024-02-14,17.24278000471211
2024-02-15,21.03226390626478
2024-02-16,21.502471178439343
2024-02-17,21.0207298163115
2024-02-18,24.105234122750396
2024-02-19,22.502032977110797
2024-02-20,23.1734806864476
2024-02-21,24.620736901275443
2024-02-22,23.71192441921557
2024-02-23,23.128819756923836
2024-02-24,29.362522739471398
2024-02-25,26.596309291601717
2024-02-26,24.434885057688394
2024-02-27,22.839130704655876
2024-02-28,28.036761168179236
2024-02-29,31.133096895519195
2024-03-01,32.897368188167334
2024-03-02,30.601995542722847
2024-03-03,28.703683092718013
2024-03-04,29.86676355908644
2024-03-05,31.31416716155522
2024-03-06,31.598761699683187
2024-03-07,32.94975325922439
2024-03-08,31.876729398323455
2024-03-09,31.28097311199225
2024-03-10,28.63261649757848
2024-03-11,29.889219806333735
2024-03-12,25.624572084896478
2024-03-13,27.14369627314479
2024-03-14,25.308487252045854
2024-03-15,25.244470110021023
2024-03-16,28.45329177866277
2024-03-17,27.545342682714825
2024-03-18,23.875907487255134
2024-03-19,23.773053087483564
2024-03-20,24.086599385142428
2024-03-21,22.418143727001972
2024-03-22,23.345222319605863
2024-03-23,21.912129411216252
2024-03-24,19.653910222216464
2024-03-25,21.68206898227185
2024-03-26,22.026461705631426
2024-03-27,23.606339877047045
2024-03-28,23.468336550776947
2024-03-29,23.773085341697964
2024-03-30,23.359396243248685
2024-03-31,24.471514404029993
2024-04-01,27.933831922889894
2024-04-02,27.207688968949405
2024-04-03,29.7673213245478
2024-04-04,27.78609011190528
2024-04-05,26.000342107635312
2024-04-06,27.46896688508388
2024-04-07,25.828287570336318
2024-04-08,26.099181072184653
2024-04-09,24.65074548397145
2024-04-10,24.874955234275753
2024-04-11,28.761475877945742
2024-04-12,27.804632123826558
2024-04-13,26.93178093175719
2024-04-14,26.005892875043802
2024-04-15,24.038864140348327
2024-04-16,25.215208236387532
2024-04-17,29.13198393327975
2024-04-18,28.52425049671492
2024-04-19,26.81804223286768
2024-04-20,26.98106717471127
2024-04-21,27.04920867632904
2024-04-22,23.92496593200859
2024-04-23,17.253666766428367
2024-04-24,24.019171609496958
2024-04-25,19.80038363671408
2024-04-26,20.32235457948185
2024-04-27,19.9593732205982
2024-04-28,21.090823439838335
2024-04-29,24.933342038056526
2024-04-30,21.497378442311145
2024-05-01,26.722588661455916
2024-05-02,21.49423110423604
2024-05-03,20.047515411986883
2024-05-04,20.296377609751325
2024-05-05,22.529453611758843
2024-05-06,23.61886705705136
2024-05-07,21.273764299129063
2024-05-08,31.992861661577432
2024-05-09,31.463780694233556
2024-05-10,30.784489668992975
2024-05-11,25.645223195944634
2024-05-12,21.64180644896557
2024-05-13,20.1938074751008
2024-05-14,20.353747022549452
2024-05-15,19.59452828284286
2024-05-16,22.29424586136868
2024-05-17,21.334641205977857
2024-05-18,23.695429338100016
2024-05-19,24.04325449002387
2024-05-20,23.937105517349945
2024-05-21,24.27768674757432
2024-05-22,24.55338956247225
2024-05-23,27.953260270976376
2024-05-24,24.85587071243014
2024-05-25,22.335942645140072
2024-05-26,21.44255296405252
2024-05-27,23.000625060715585
2024-05-28,24.46596464743571
2024-05-29,27.45129223402256
2024-05-30,29.148877796535743
2024-05-31,27.81112726434598
2024-06-01,28.573011089891722
2024-06-02,28.299231945398517
2024-06-03,33.49661283062096
2024-06-04,33.32416482970512
2024-06-05,25.278660130865394
2024-06-06,25.93003869742657
2024-06-07,25.275412826937192
2024-06-08,26.00786591047243
2024-06-09,25.736579619205447
2024-06-10,28.15993135478544
2024-06-11,29.260528066785707
2024-06-12,28.551015988316674
2024-06-13,28.572279291649274
2024-06-14,28.588117969045
2024-06-15,30.146020543084763
2024-06-16,30.086791254265112
2024-06-17,29.59142060604406
2024-06-18,30.118081260268738
2024-06-19,30.451608501778658
2024-06-20,31.243505755636956
2024-06-21,34.325796417523094
2024-06-22,34.5075244564846
2024-06-23,34.41227228133473
2024-06-24,33.32926433806826
2024-06-25,32.37076811094835
2024-06-26,32.4134140723204
2024-06-27,31.495376523745477
2024-06-28,28.27649619634719
2024-06-29,29.782830633044355
2024-06-30,30.18437644350762
2024-07-01,30.53020140368734
2024-07-02,27.6045620764235
2024-07-03,27.730565518599835
2024-07-04,30.09590616589204
2024-07-05,29.371634811014957
2024-07-06,28.06186948923838
2024-07-07,27.595699906630323
2024-07-08,28.123028326246178
2024-07-09,28.915986308100848
2024-07-10,29.236848877008683
2024-07-11,30.94116777685516
2024-07-12,29.66901859495924
2024-07-13,31.297633808535387
2024-07-14,31.35520675678116
2024-07-15,31.366766458749375
2024-07-16,25.35542605600788
2024-07-17,23.398826684317243
2024-07-18,22.733315260240694
2024-07-19,23.85901944636316
2024-07-20,25.57203429442627
2024-07-21,24.615208332297776
2024-07-22,23.813303625061188
2024-07-23,24.73210142711918
2024-07-24,25.067597587311074
2024-07-25,22.584459420905134
2024-07-26,18.572773438426783
2024-07-27,17.78096466714476
2024-07-28,26.283086380472675
2024-07-29,26.979578728938446
2024-07-30,28.59611335226685
2024-07-31,28.113837583597135
2024-08-01,26.865664918600206
2024-08-02,27.48372094716092
2024-08-03,29.40081753140973
2024-08-04,30.700168933461047
2024-08-05,32.12895850445443
2024-08-06,35.75214319278048
2024-08-07,37.535640516386835
2024-08-08,42.30435687181803
2024-08-09,28.240820838730272
2024-08-10,34.44875923997679
2024-08-11,34.00973853762205
2024-08-12,35.69960930621955
2024-08-13,35.46261935143389
2024-08-14,35.2644424940628
2024-08-15,26.976313179135225
2024-08-16,32.58270604947088
2024-08-17,32.24852025027497
2024-08-18,29.171203427595984
2024-08-19,31.180094902666312
2024-08-20,32.75852540279247
2024-08-21,28.0820232470963
2024-08-22,27.03741575349178
2024-08-23,36.51848076235006
2024-08-24,34.374236918857505
2024-08-25,33.91233123983345
2024-08-26,26.507658576228877
2024-08-27,27.33933473844884
2024-08-28,28.55486107137689
2024-08-29,30.54711271638435
2024-08-30,31.840940016538156
2024-08-31,31.291327986081342
2024-09-01,31.26374545446968
2024-09-02,31.35446889620379
2024-09-03,28.637222956249797
2024-09-04,28.144608885611287
2024-09-05,37.78783251410641
2024-09-06,36.507849767497326
2024-09-07,38.63854419584414
2024-09-08,37.35455027025297
2024-09-09,31.54455041455084
2024-09-10,27.633349547593777
2024-09-11,33.88022940541428
2024-09-12,30.453026502548674
2024-09-13,23.894703285219588
2024-09-14,22.72063063127916
2024-09-15,25.063002945547773
2024-09-16,31.03065981257117
2024-09-17,30.169051030804862
2024-09-18,33.00167774230973
2024-09-19,37.15739881028709
2024-09-20,36.90411449636921
2024-09-21,36.538188181501
2024-09-22,36.02248419095289
2024-09-23,30.189639555306947
2024-09-24,29.075950981040478
2024-09-25,30.45059364591205
2024-09-26,31.78715138613546
2024-09-27,31.344231396737854
2024-09-28,34.722649055462085
2024-09-29,34.64434366116686
2024-09-30,38.36654217808445
2024-10-01,36.74241292468998
2024-10-02,33.1233645943239
2024-10-03,31.77543792517621
2024-10-04,31.37695588859044
2024-10-05,33.2436640169499
2024-10-06,32.92465117417599
2024-10-07,34.790601453415185
2024-10-08,30.96241107266817
2024-10-09,33.23787986844431
2024-10-10,35.69157789933168
2024-10-11,34.3812482643354
2024-10-12,35.432313287320646
2024-10-13,33.78356035930676
2024-10-14,33.76328082166018
2024-10-15,33.76957323121891
2024-10-16,32.68277815924646
2024-10-17,34.30918800163014
2024-10-18,36.11095048991705
2024-10-19,34.38951593590791
2024-10-20,33.80520299275207
2024-10-21,34.24338800261872
2024-10-22,32.07666923022846
2024-10-23,29.330850769587226
2024-10-24,30.45128238835074
2024-10-25,28.93501936157342
2024-10-26,29.773631740064843
2024-10-27,27.00353355436339
2024-10-28,25.71477361060852
2024-10-29,25.633491510454153
2024-10-30,23.17817227736565
2024-10-31,22.304970452569272
2024-11-01,25.025893530401788
2024-11-02,24.510690746461872
2024-11-03,24.688254224317863
2024-11-04,23.094567376199727
2024-11-05,25.09468272297798
2024-11-06,29.294007552915048
2024-11-07,26.124087665709716
2024-11-08,25.409471535773577
2024-11-09,28.194880782466747
2024-11-10,31.952024052360017
2024-11-11,28.430346702536546
2024-11-12,24.91842822289916
2024-11-13,22.829578344116563
2024-11-14,21.718451669447035
2024-11-15,21.184409540613093
2024-11-16,21.357191480720207
2024-11-17,20.428557994817186
2024-11-18,19.848028321683763
2024-11-19,22.591429118479954
2024-11-20,21.981812309605488
2024-11-21,23.380747865097828
2024-11-22,23.78796337511403
2024-11-23,26.328259136179078
2024-11-24,27.543512124513605
2024-11-25,27.80158066360815
2024-11-26,35.05266222606651
2024-11-27,35.53873655311851
2024-11-28,38.816630994845184
2024-11-29,33.311932332503844
2024-11-30,31.211150200807445
2024-12-01,30.830867737562905
2024-12-02,29.649775881471406
2024-12-03,31.585477955470754
2024-12-04,29.927105526518417
2024-12-05,30.40309042870736
2024-12-06,33.95777899877921
2024-12-07,34.63463387773877
2024-12-08,31.324946065679793
2024-12-09,32.65129953420468
2024-12-10,28.096237789742993
2024-12-11,30.246870218378273
2024-12-12,30.07980224729725
2024-12-13,31.177164902519472
2024-12-14,31.917461562714998
2024-12-15,30.992780216109427
2024-12-16,29.02972384202971
2024-12-17,29.956001222163952
2024-12-18,31.57107389949235
2024-12-19,32.040565389823904
2024-12-20,32.31392761078106
2024-12-21,32.33181196577577
2024-12-22,31.340515100027023
2024-12-23,28.71331552084728
2024-12-24,29.12392172704846
2024-12-25,28.59584402433155
2024-12-26,29.049838727490695
2024-12-27,24.959194130303874
2024-12-28,22.8982075149175
2024-12-29,21.963354204850592
2024-12-30,21.79607456597622
2024-12-31,22.750024548600635
